date_x,score,genre,status,orig_lang,budget_x,revenue,country,names
01/29/2014 ,69.0,"Animation, Adventure, Family", Released, French,19700000.0,30000000.0,FR,Minuscule: Valley of the Lost Ants
04/07/2022 ,65.0,Documentary, Released, English,38600000.0,542233172.2,US,Return to Space
02/20/1997 ,70.0,Drama, Released, English,36000000.0,20300385.0,AU,The People vs. Larry Flynt
04/02/2009 ,57.0,"Comedy, Mystery", Released, English,7585300.6,75871032.0,AU,The Pink Panther 2
08/10/2016 ,20.0,Drama, Released, No Language,200.0,1240261.6,IR,Vertigo
06/16/2013 ,73.0,"Animation, Comedy, Family, Fantasy, Music", Released, English,6209044.6,485232.0,US,My Little Pony: Equestria Girls
12/18/2007 ,61.0,"Comedy, Documentary", Released, English,148560000.0,662038398.0,US,Jackass 2.5
02/11/2022 ,69.0,"War, History, Action, Drama", Released, Chinese,200000000.0,626203271.0,AU,The Battle at Lake Changjin: Water Gate Bridge
03/03/2011 ,81.0,"Drama, War, Mystery", Released, French,6800000.0,16017448.0,AU,Incendies
08/30/2018 ,62.0,"Science Fiction, Action", Released, English,30000000.0,10383524.0,AU,Kin
06/07/2017 ,60.0,Documentary, Released, English,81000000.0,345336673.4,US,Faster Than Light: the Dream of Interstellar Flight
01/09/2008 ,76.0,"Drama, Crime", Released, English,100000000.0,267985456.0,AU,American Gangster
10/03/2017 ,58.0,"Horror, Thriller", Released, English,6500000.0,2200000.0,US,Cult of Chucky
12/18/1975 ,75.0,"Comedy, Science Fiction, Fantasy, Horror", Released, English,1200000.0,2318156.0,AU,The Rocky Horror Picture Show
04/24/2009 ,58.0,"Drama, Thriller", Released, English,20000000.0,73964713.0,US,Obsessed
06/28/2019 ,64.0,Drama, Released, English,80400000.0,411716817.2,US,Euphoria
12/24/2019 ,62.0,"Science Fiction, Action, Crime, Thriller, Drama", Released, English,8325137.4,157209.0,AU,Code 8
06/26/1996 ,70.0,"Adventure, Action, Thriller", Released, English,80000000.0,457697994.0,AU,Mission: Impossible
02/06/2014 ,58.0,"Science Fiction, Action", Released, English,120000000.0,242981799.0,AU,RoboCop
11/02/2011 ,78.0,Documentary, Released, English,101700000.0,716719914.2,US,Michael Jackson: The Life of an Icon
03/08/1996 ,52.0,"Horror, Science Fiction", Released, English,4000000.0,16675000.0,US,Hellraiser: Bloodline
03/03/1939 ,77.0,"Western, Adventure, Action, Drama, Romance", Released, English,531374.0,1103757.0,US,Stagecoach
09/30/1998 ,61.0,"Thriller, Crime, Mystery", Released, English,73000000.0,103891409.0,AU,Snake Eyes
08/05/2022 ,78.0,"Thriller, Action, Science Fiction", Released, English,65000000.0,0.0,AU,Prey
03/08/2011 ,72.0,"Thriller, Mystery, Science Fiction", Released, English,27000000.0,155564919.0,AU,Limitless
08/30/2012 ,57.0,"Action, Comedy, Romance", Released, English,22000000.0,17216955.0,AU,Hit & Run
04/01/2009 ,46.0,"Family, Adventure, Animation", Released, French,139500000.0,626174185.2,FR,The True Story of Puss 'n Boots
10/10/2013 ,76.0,"Action, Drama, Thriller", Released, English,55000000.0,220648184.0,AU,Captain Phillips
11/05/2019 ,71.0,Music, Released, English,48300000.0,354965688.6,US,The Little Mermaid Live!
04/22/2021 ,60.0,"Action, Drama", Released, Chinese,92200000.0,254504167.2,CN,Super Bodyguard
01/12/2006 ,66.0,"Fantasy, Comedy, Family", Released, English,25000000.0,128745578.0,AU,Nanny McPhee
09/16/2021 ,65.0,"Romance, Comedy", Released, Italian,81000000.0,383536021.0,IT,Still Out of My League
08/14/2020 ,62.0,"Family, Animation, Comedy", Released, English,139000000.0,433413956.4,US,Fearless
12/06/1990 ,73.0,"Action, Adventure, Science Fiction", Released, English,65000000.0,261399830.0,AU,Total Recall
10/27/2022 ,69.0,"Drama, History, Music, Romance, Crime", Released, German,29720000.0,9598008.0,DE,Rhinegold
01/13/2022 ,78.0,"Drama, History", Released, English,50000000.0,37994866.0,AU,King Richard
01/01/2000 ,73.0,"Music, Action, Adventure, Comedy, Family", Released, English,4000000.0,129201399.8,AU,The Court Jester
04/23/2021 ,54.0,Horror, Released, English,130800000.0,249577615.2,US,Bloodthirsty
01/24/2015 ,51.0,"Drama, Horror, Thriller", Released, English,500000.0,3269690.6,US,Ratter
03/08/1995 ,78.0,"Fantasy, Adventure, Animation", Released, Japanese,60000000.0,161031087.4,AU,Ninja Scroll
01/14/1982 ,73.0,"Crime, Drama, Mystery, Thriller", Released, English,18000000.0,13747988.0,AU,Blow Out
08/24/1989 ,68.0,"Action, Thriller, Drama", Released, English,1500000.0,14533681.0,AU,Kickboxer
08/11/2000 ,61.0,"Drama, Romance", Released, English,40000000.0,90717684.0,US,Autumn in New York
08/07/2003 ,63.0,Comedy, Released, English,10000000.0,33526835.0,AU,Friday After Next
03/01/2018 ,58.0,"Thriller, Horror", Released, English,107000000.0,297177664.0,US,Downrange
03/31/2023 ,81.0,Drama, Released, English,174400000.0,895189907.0,US,A Thousand and One
08/31/2012 ,57.0,"Comedy, Horror", Released, English,119000000.0,254963976.8,GB,Cockneys vs Zombies
09/10/2020 ,70.0,"Family, Animation", Released, English,77600000.0,695513050.0,AU,PAW Patrol: Jet to the Rescue
01/08/2016 ,78.0,"Animation, Fantasy, Mystery", Released, Japanese,136000000.0,596365973.8,JP,Kizumonogatari Part 1: Tekketsu
09/19/2006 ,77.0,"Animation, Family", Released, English,116800000.0,727651724.0,US,Barbie in The 12 Dancing Princesses
11/18/2021 ,76.0,Drama, Released, English,5389600.0,750000.0,AU,Blue Bayou
01/21/2010 ,72.0,"Drama, History", Released, English,60000000.0,124514011.0,AU,Invictus
09/13/2016 ,70.0,"Animation, Family, Science Fiction", Released, English,95000000.0,738869672.4,US,Barbie: Star Light Adventure
03/10/2011 ,68.0,"Animation, Comedy, Family, Western, Adventure", Released, English,135000000.0,245724600.0,AU,Rango
09/24/2021 ,64.0,"Drama, Thriller", Released, English,71000000.0,421674822.0,US,The Guilty
09/23/2009 ,64.0,"Mystery, Comedy, Fantasy", Released, English,105600000.0,358697830.6,AU,Scooby-Doo! The Mystery Begins
03/26/2021 ,61.0,"Fantasy, Horror", Released, English,90800000.0,603489929.2,US,Blood Moon
12/21/2011 ,80.0,"Drama, Action, History, War", Released, Korean,25500000.0,16653488.0,KR,My Way
11/28/2020 ,67.0,"Animation, Comedy, Family", Released, English,127600000.0,629825382.2,AU,Daisy Quokka: World’s Scariest Animal
04/06/1973 ,74.0,"Action, Thriller, TV Movie", Released, English,450000.0,32929889.6,AU,Duel
04/13/2018 ,53.0,Thriller, Released, English,5860000.0,68260.0,US,10x10
12/26/2000 ,53.0,"Horror, Action, Thriller", Released, English,2800000.0,2854225.4,US,Crocodile
08/31/2018 ,68.0,"Action, Drama, Thriller", Released, Norwegian,6300000.0,185403521.0,NO,The Quake
01/22/1994 ,55.0,Drama, Released, Cantonese,142000000.0,454488625.8,HK,The Underground Banker
08/10/2022 ,53.0,Comedy, Released, French,97250080.0,462439605.0,FR,Two Much for the Job
02/26/1988 ,69.0,"Comedy, Drama, Romance", Released, English,75000000.0,202822861.0,US,Hairspray
04/08/1999 ,82.0,"Action, Science Fiction", Released, English,65000000.0,465974198.0,AU,The Matrix
09/19/2018 ,73.0,"War, History, Action", Released, Korean,13305000.0,41509280.0,KR,The Great Battle
06/06/2006 ,56.0,Horror, Released, English,25000000.0,119295584.0,US,The Omen
10/01/1993 ,72.0,"Comedy, Drama", Released, English,23550192.0,6110979.0,US,Short Cuts
06/01/2000 ,70.0,"Animation, Family, Music", Released, English,80000000.0,60655420.0,AU,Fantasia 2000
01/01/1967 ,62.0,"Drama, Horror, Science Fiction", Released," Spanish, Castilian",102200000.0,630793781.0,ES,Soy leyenda
02/27/2020 ,65.0,Romance, Released, Korean,66400000.0,489432270.8,KR,Bosomy Tae-hee
09/13/2019 ,68.0,"Science Fiction, Thriller, Drama, Mystery", Released, English,50648967.0,333593.0,US,Freaks
03/20/1981 ,65.0,"Romance, Crime, Drama", Released, English,12000000.0,44200000.0,US,The Postman Always Rings Twice
01/15/2021 ,69.0,Crime, Released, English,62500000.0,520816421.6,US,Don't Tell a Soul
12/07/1999 ,71.0,"Animation, Family, Comedy", Released, English,69000000.0,560979338.0,US,Mickey's Once Upon a Christmas
08/27/1975 ,57.0,Drama, Released, French,156600000.0,568184516.6,FR,The Story of O
12/26/2002 ,84.0,"Adventure, Fantasy, Action", Released, English,94000000.0,919148764.0,AU,The Lord of the Rings: The Two Towers
02/09/2018 ,62.0,"Horror, Thriller, Mystery", Released, English,1000000.0,1786396.0,AU,The Ritual
12/27/2019 ,69.0,Comedy, Released, English,5000000.0,10601127.0,AU,Jexi
02/20/2020 ,50.0,Documentary, Released, English,127400000.0,812667214.2,US,The Real Black Panther
11/07/2009 ,62.0,"Drama, Horror, Mystery, Thriller", Released, English,4500000.0,2481925.0,US,After.Life
03/09/1972 ,69.0,Horror, Released, English,101400000.0,531683245.8,US,Tales from the Crypt
03/29/1973 ,71.0,Comedy, Released, Italian,40392400.0,109133.0,IT,Malicious
03/23/1985 ,55.0,"Adventure, Fantasy, Animation, Comedy, Family", Released, English,115800000.0,633548698.6,US,The Care Bears Movie
05/19/2017 ,53.0,"Comedy, Family", Released, English,22000000.0,35609577.0,US,Diary of a Wimpy Kid: The Long Haul
03/12/1988 ,75.0,"Action, Animation, Fantasy", Released, Japanese,107400000.0,442534509.4,JP,Saint Seiya: The Heated Battle of the Gods
08/02/1965 ,68.0,"Mystery, Thriller", Released, English,118371600.0,402479703.6,US,The Ipcress File
04/17/1997 ,64.0,"Romance, Comedy", Released, English,41220000.0,97529550.0,AU,One Fine Day
03/28/2019 ,67.0,"Family, Fantasy, Adventure", Released, English,170000000.0,353166307.0,AU,Dumbo
10/28/2011 ,64.0,"Drama, History, Thriller", Released, English,27500000.0,15815509.0,US,Anonymous
08/22/2020 ,83.0,"Animation, Drama, Music, Romance", Released, Japanese,105280000.0,673837097.4,JP,Given
09/23/2011 ,72.0,Drama, Released, English,50000000.0,111300835.0,AU,Moneyball
11/17/1966 ,71.0,"Drama, History", Released, English,10000000.0,4000000.0,AU,The Agony and the Ecstasy
08/17/2006 ,67.0,"Adventure, Animation, Family", Released, English,143000000.0,417354495.6,US,Brother Bear 2
12/24/1996 ,64.0,"Comedy, Fantasy, Science Fiction", Released, English,80000000.0,101371017.0,AU,Mars Attacks!
07/24/2020 ,56.0,Horror, Released, English,5740000.0,4296804.0,US,The Rental
05/15/2012 ,62.0,Comedy, Released, English,65000000.0,180148897.0,AU,The Dictator
02/10/2017 ,75.0,"Drama, Comedy", Released, Cantonese,125000.0,60687780.0,CN,Cook Up a Storm
08/04/2015 ,64.0,"Action, Animation, Family", Released, English,172000000.0,326252132.8,US,Batman Unlimited: Monster Mayhem
03/10/1991 ,30.0,"Drama, Comedy", Released, Cantonese,15541000.0,38139010.0,HK,Madame Bamboo
10/12/1989 ,58.0,"Horror, Fantasy, Science Fiction", Released, English,156800000.0,566216941.8,US,Puppet Master
11/18/2022 ,63.0,Comedy, Released, English,110000000.0,271669045.6,AU,The People We Hate at the Wedding
11/18/2022 ,60.0,Thriller, Released, Tagalog,82000000.0,618157116.2,PH,Alapaap
03/17/2016 ,69.0,"Drama, Fantasy, Horror, Mystery", Released, English,3500000.0,40429635.0,AU,The Witch
04/11/2002 ,67.0,"Crime, Drama, Thriller", Released, English,48000000.0,196308367.0,AU,Panic Room
12/04/2020 ,46.0,Horror, Released, English,125900000.0,197992680.8,US,Castle Freak
01/22/2004 ,68.0,"Fantasy, Action, Thriller", Released, English,22000000.0,95708457.0,AU,Underworld
12/18/2015 ,62.0,"Action, Adventure, Fantasy", Released, Chinese,37000000.0,278300000.0,CN,Mojin: The Lost Legend
02/02/2007 ,54.0,Documentary, Released, English,138800000.0,293853255.2,AU,Thinking XXX
03/13/2009 ,64.0,"Crime, Thriller, Horror, Drama", Released, English,15000000.0,46526243.0,US,The Last House on the Left
07/01/2022 ,60.0,"Romance, Drama, Comedy", Released, English,109600000.0,520431822.2,US,Persuasion
09/22/2023 ,0.0,"Action, Adventure, Thriller, War", Post Production, English,213940000.0,178359863.0,US,The Expendables 4
09/16/2003 ,73.0,Drama, Released, Swedish,7048000.0,528245.0,SE,Evil
09/02/2015 ,60.0,Action, Released, English,11000000.0,593683.0,AU,Tracers
01/24/2018 ,61.0,"Comedy, Drama, Romance", Released, English,15000000.0,37336874.0,AU,Home Again
07/01/1987 ,69.0,Comedy, Released, English,7000000.0,34368475.0,US,Adventures in Babysitting
08/03/2006 ,64.0,"Action, Adventure, Crime, Thriller", Released, English,45000000.0,65595141.0,AU,16 Blocks
12/21/1979 ,65.0,"Science Fiction, Adventure, Mystery", Released, English,35000000.0,139000000.0,AU,Star Trek: The Motion Picture
09/09/2022 ,72.0,"Action, Drama, History", Released, English,23000000.0,4311284.0,US,Medieval
10/31/2018 ,55.0,"Action, Comedy, Fantasy, Horror", Released, English,22825817.8,730762.0,GB,Slaughterhouse Rulez
02/14/2008 ,78.0,"Crime, Thriller, Action", Released, Korean,120456666.0,4028782.6,KR,The Chaser
03/30/2015 ,63.0,"TV Movie, Drama", Released, English,128200000.0,563428871.8,GB,The Ark
10/16/2016 ,81.0,Documentary, Released, English,172000000.0,580068063.6,US,The Walking Dead: The Journey So Far
08/02/1979 ,61.0,"Action, Adventure, Thriller, Science Fiction", Released, English,31000000.0,210300000.0,AU,Moonraker
11/25/2020 ,86.0,"Music, Documentary", Released, English,221000000.0,1104642091.0,US,Folklore: The Long Pond Studio Sessions
08/19/2021 ,67.0,"Mystery, Science Fiction", Released, English,67972729.0,15449322.0,AU,Reminiscence
12/18/1986 ,63.0,"Comedy, Adventure, Western", Released, English,25000000.0,39200000.0,AU,¡Three Amigos!
12/25/1952 ,82.0,"Comedy, Music, Romance, Drama", Released, English,2540000.0,7241009.0,AU,Singin' in the Rain
05/12/2010 ,64.0,"Action, Adventure, Drama", Released, English,99000000.0,85210012.0,AU,Robin Hood
01/03/2020 ,10.0,Romance, Released, Korean,201940000.0,38157314.0,KR,The Reunion for Swapping
02/07/2013 ,46.0,Comedy, Released, English,10000000.0,31164747.0,AU,Movie 43
07/17/2001 ,53.0,"Horror, Science Fiction, Thriller", Released, English,10000000.0,18052360.4,US,Mimic 2
05/28/2001 ,79.0,"Drama, Crime", Released, English,12500000.0,45556774.0,AU,Dancer in the Dark
12/11/2018 ,59.0,"Horror, Fantasy, Comedy", Released, English,123000000.0,577803138.8,US,Leprechaun Returns
02/20/2020 ,76.0,"Adventure, Family, Drama", Released, English,125000000.0,107351191.0,AU,The Call of the Wild
04/18/2004 ,69.0,"Action, Drama", Released, English,12000000.0,60000000.0,US,Spartacus
01/23/2020 ,74.0,Drama, Released, English,67800000.0,653988016.4,US,Uncle Frank
10/20/2017 ,55.0,"Horror, Thriller, Mystery", Released, English,2200000.0,1476843.0,US,Leatherface
06/11/2011 ,61.0,"Animation, Family, Adventure, Comedy", Released, English,200000000.0,560155383.0,AU,Cars 2
02/23/2006 ,56.0,"Science Fiction, Action, Thriller", Released, English,62000000.0,53321673.0,AU,Æon Flux
12/09/2021 ,57.0,"Crime, Drama, Thriller", Released, English,20000000.0,96815497.4,AU,Wild Indian
09/17/1974 ,45.0,"Comedy, Drama, Romance", Released, Italian,139500000.0,862567677.4,IT,Bambina
02/12/2021 ,76.0,"Romance, Comedy, Drama", Released, English,69800000.0,645211025.4,AU,To All the Boys: Always and Forever
10/08/2013 ,54.0,Horror, Released, English,89.0,3174356.0,US,Beneath
02/13/1972 ,74.0,"Music, Drama, Romance", Released, English,6000000.0,140243886.4,US,Cabaret
06/24/2009 ,70.0,"Drama, Action, Crime", Released, English,230000.0,2703762.0,AU,Bronson
11/06/1997 ,25.0,"Comedy, Fantasy, Romance", Released, Cantonese,12001040.0,38139010.0,HK,Erotic Ghost Story: Perfect Match
07/19/2003 ,81.0,Drama, Released, French,174400000.0,895189907.0,AU,The 400 Blows
03/11/1999 ,65.0,"Comedy, Crime", Released, English,30000000.0,176885658.0,AU,Analyze This
04/20/2016 ,67.0,"Horror, Drama, Thriller, Mystery", Released, German,61140900.0,2193474.0,AU,Goodnight Mommy
06/19/2020 ,66.0,"Action, Thriller, Crime", Released, French,139800000.0,424413057.8,FR,Lost Bullet
02/07/1980 ,63.0,Horror, Released, Italian,100000.0,183851589.4,IT,Cannibal Holocaust
11/23/2016 ,71.0,"Animation, Comedy, Family, Music", Released, English,84000.0,0.0,AU,Sing
08/30/2019 ,82.0,"Animation, Adventure, Comedy, Fantasy", Released, Japanese,182000000.0,771509469.8,JP,KONOSUBA – God's blessing on this wonderful world! Legend of Crimson
10/12/2014 ,77.0,"Drama, Crime", Released," Spanish, Castilian",92400000.0,781330534.6,AR,The Boss: Anatomy of a Crime
01/06/2000 ,65.0,"Thriller, Crime, Mystery, Drama", Released, English,40000000.0,177835231.0,AU,Double Jeopardy
07/18/2013 ,75.0,"Horror, Thriller", Released, English,20000000.0,316849722.0,AU,The Conjuring
10/07/2007 ,66.0,"Mystery, Thriller", Released," Spanish, Castilian",118154097.6,661906631.6,ES,Fermat's Room
03/02/2017 ,75.0,"Thriller, Drama", Released, English,18000000.0,7768259.0,AU,Miss Sloane
04/29/1988 ,61.0,"Drama, Romance", Released, English,8415640.6,1547397.0,US,Two Moon Junction
08/20/1994 ,77.0,"Animation, Comedy", Released, Japanese,65400000.0,413459843.2,JP,Ranma ½: The Movie 3 — The Super Non-Discriminatory Showdown: Team Ranma vs. the Legendary Phoenix
06/03/2000 ,53.0,, Released, English,159000000.0,279278382.2,ID,Perfumed Garden
08/18/2023 ,0.0,"Action, Science Fiction", In Production, English,70000000.0,1240261.6,US,Blue Beetle
10/29/1992 ,69.0,"Comedy, Crime, Drama", Released, English,23000000.0,105232691.0,AU,Sneakers
06/21/2014 ,75.0,"Animation, Adventure, Action, Comedy", Released, Japanese,147860000.0,617601128.0,AU,Lupin the Third: Jigen's Gravestone
03/07/2019 ,72.0,"Drama, Horror, Crime, Thriller", Released, English,9800000.0,5566776.0,AU,The House That Jack Built
12/23/2018 ,62.0,"Drama, Mystery", Released, English,11480240.6,77542.0,US,Agatha and the Truth of Murder
09/23/1993 ,62.0,"Action, Adventure, Animation", Released, Japanese,88600000.0,641153201.2,JP,Dragon Ball Z Side Story: Plan to Eradicate the Saiyans
01/05/2017 ,72.0,"Comedy, Drama", Released, English,9000000.0,19096003.0,AU,The Edge of Seventeen
04/03/2015 ,72.0,"Science Fiction, Action, Adventure, Animation", Released, English,71800000.0,776750327.4,US,Batman vs. Robin
06/30/2023 ,0.0,"Adventure, Action", Post Production, English,294700000.0,1240261.6,US,Indiana Jones and the Dial of Destiny
04/03/2020 ,0.0,Romance, Released, Korean,181600000.0,175269998.8,KR,Delicious Tutor
08/13/2011 ,61.0,Comedy, Released, English,52000000.0,75997067.0,AU,The Change-Up
04/08/2022 ,69.0,"Comedy, Drama, Music", Released, English,78900000.0,582137998.4,US,Metal Lords
06/08/2007 ,58.0,Horror, Released, English,7500000.0,33606409.0,US,Hostel: Part II
01/05/1989 ,60.0,"Adventure, Action, War", Released, English,16000000.0,4192440.0,US,Red Scorpion
03/28/2019 ,69.0,Drama, Released, Danish,19000000.0,162645820.6,DK,Queen of Hearts
09/05/2019 ,69.0,"Horror, Fantasy", Released, English,79000000.0,473122525.0,AU,It Chapter Two
03/01/1990 ,75.0,"Drama, History, War", Released, English,18000000.0,26828365.0,AU,Glory
10/16/2014 ,64.0,"Action, Crime, Drama, Thriller", Released, English,116500000.0,260244429.8,AU,Son of a Gun
12/03/2021 ,78.0,"Animation, Family, Adventure, Comedy", Released, English,145400000.0,697246614.0,US,Back to the Outback
04/08/2023 ,0.0,, Released, Japanese,167540000.0,175269998.8,CH,Onimanji
07/20/2006 ,51.0,"Comedy, Science Fiction, Romance", Released, English,30000000.0,60772856.0,AU,My Super Ex-Girlfriend
10/10/2020 ,77.0,"Animation, Action, Adventure, Science Fiction", Released, English,124800000.0,807589932.6,US,Ben 10 protiv Univerzuma: Film
03/02/2006 ,68.0,"Drama, Romance", Released, English,40000000.0,31670620.0,AU,Rent
12/01/1994 ,64.0,"Drama, Horror, Science Fiction, Romance", Released, English,45000000.0,112006296.0,AU,Mary Shelley's Frankenstein
02/24/2017 ,55.0,"Thriller, Action", Released, English,29200000.0,5466698.0,US,Collide
10/13/2022 ,66.0,"Romance, Fantasy, Drama, Comedy", Released, French,123600000.0,565198234.0,AU,A Mermaid in Paris
12/12/1986 ,40.0,, Released, Cantonese,101800000.0,842846355.6,HK,Yu Pui Tsuen
09/25/1986 ,66.0,Comedy, Released, English,11000000.0,71600000.0,AU,Ruthless People
06/12/1968 ,78.0,"Drama, Horror, Thriller", Released, English,3200000.0,33396740.0,US,Rosemary's Baby
12/26/2008 ,61.0,"Fantasy, Comedy, Family, Romance", Released, English,80000000.0,221468935.0,AU,Bedtime Stories
06/28/2018 ,69.0,"Thriller, Romance, Adventure", Released, English,35000000.0,57897191.0,AU,Adrift
07/30/1992 ,62.0,"Comedy, Romance", Released, English,26.0,94.0,AU,Housesitter
09/16/2016 ,72.0,"Family, Drama, Comedy", Released, English,96000000.0,639794953.4,CA,The Healer
07/26/2012 ,61.0,"Drama, Comedy, Romance", Released, English,11000000.0,10477506.0,AU,LOL
12/12/1996 ,68.0,"Family, Animation, Comedy, Science Fiction", Released, English,80000000.0,250180384.0,AU,Space Jam
04/10/2008 ,52.0,"Comedy, Action, Science Fiction", Released, English,35000000.0,73026302.0,AU,Superhero Movie
02/24/2015 ,54.0,Fantasy, Released, English,73400000.0,214524175.8,US,Dragonheart 3: The Sorcerer's Curse
08/16/2021 ,75.0,Documentary, Released, English,98800000.0,580810039.6,AU,The Most Beautiful Boy in the World
04/06/2000 ,61.0,"Comedy, Drama", Released, English,43000000.0,62063972.0,US,28 Days
10/03/2007 ,56.0,"Horror, Thriller", Released, English,130200000.0,390377803.8,AU,Return to House on Haunted Hill
05/09/2021 ,67.0,"Thriller, Action", Released, English,20000000.0,23384502.0,AU,Those Who Wish Me Dead
12/18/2019 ,0.0,, Released, Chinese,167540000.0,175269998.8,CN,丈夫去上班的日子里
10/16/2009 ,70.0,"Animation, Action", Released, English,150000000.0,434975079.6,US,Afro Samurai: Resurrection
09/07/1985 ,37.0,"Thriller, Horror, Crime", Released, Japanese,58670000.0,385960548.2,JP,Woman in a Box: Virgin Sacrifice
01/21/2022 ,48.0,Horror, Released, English,147180000.0,222629230.6,US,The Hunting
02/26/1982 ,100.0,, Released, Japanese,201000000.0,1569323843.8,JP,Porno document: Toruko tokkyû bin
10/20/2005 ,56.0,"Horror, Mystery", Released, English,60000000.0,49473093.0,AU,Dark Water
02/09/2006 ,66.0,"Drama, War", Released, English,72000000.0,96947540.0,AU,Jarhead
12/09/2009 ,73.0,"Adventure, Comedy, Animation, Family, Action, Thriller", Released, English,204000000.0,562654854.2,US,Killer Bean Forever
03/03/2016 ,17.0,Comedy, Released, Korean,12001040.0,55831507.0,KR,School Of Youth 2: The Unofficial History of the Gisaeng Break-In
02/24/2004 ,77.0,Drama, Released," Spanish, Castilian",1500000.0,3187700.0,US,Machuca
03/28/2013 ,56.0,"Science Fiction, Adventure, Action, Thriller", Released, English,140000000.0,375740705.0,AU,G.I. Joe: Retaliation
01/29/2016 ,49.0,"Romance, Comedy", Released, English,5000000.0,22113075.0,AU,Fifty Shades of Black
09/01/2022 ,66.0,"War, Action", Released, English,142000000.0,491960363.2,AU,Wolf Hound
07/10/1992 ,56.0,"Animation, Comedy, Fantasy", Released, English,30000000.0,14110589.0,US,Cool World
08/28/2015 ,60.0,"Comedy, Animation, Adventure, Family", Released," Spanish, Castilian",14000000.0,8306690.0,ES,Capture the Flag
12/26/1998 ,72.0,"Adventure, Animation, Drama, Family", Released, English,60000000.0,218613188.0,AU,The Prince of Egypt
12/08/1971 ,75.0,"Comedy, History", Released, French,100200000.0,196117327.4,FR,Delusions of Grandeur
12/14/1998 ,61.0,"Drama, History", Released, English,103400000.0,784077594.2,US,Jeremiah
08/07/1981 ,65.0,"Animation, Science Fiction, Adventure, Fantasy, Music", Released, English,9300000.0,19571091.0,US,Heavy Metal
04/25/1997 ,59.0,"Science Fiction, Action, Drama, Thriller", Released, English,90000000.0,120100000.0,US,Volcano
04/03/2019 ,61.0,"Drama, History", Released, French,103400000.0,784077594.2,FR,Curiosa
10/08/2011 ,70.0,"Comedy, Drama", Released, English,8000000.0,6632950.0,AU,It's Kind of a Funny Story
03/02/2007 ,69.0,Drama, Released, English,15000000.0,10951153.0,US,Black Snake Moan
10/02/2014 ,63.0,"Thriller, Drama, Romance", Released, Korean,128400000.0,347841682.0,KR,Scarlet Innocence
04/16/2021 ,55.0,Romance, Released, Chinese,144400000.0,326683695.4,CN,August Never Ends
02/10/2023 ,65.0,"Horror, Thriller", Released, English,54060000.0,492646395.4,US,Consecration
12/08/2022 ,56.0,"Comedy, Drama, Science Fiction", Released, English,10000000.0,92094360.0,AU,White Noise
06/12/2020 ,70.0,"Comedy, Drama", Released, English,78700000.0,485621788.4,AU,The King of Staten Island
04/25/2002 ,66.0,"Horror, Action, Science Fiction", Released, English,35000000.0,103787401.0,AU,Resident Evil
10/28/2017 ,73.0,Documentary, Released, English,53600000.0,682429959.6,US,Harry Potter: A History Of Magic
04/29/2018 ,63.0,"Comedy, Horror, Action, Crime", Released, English,119600000.0,484346724.8,US,Daphne & Velma
02/10/1994 ,86.0,"Drama, History, War", Released, English,22000000.0,321365567.0,AU,Schindler's List
02/04/1994 ,62.0,Crime, Released, English,10000000.0,3275585.0,US,Romeo Is Bleeding
08/28/2020 ,76.0,"Drama, Thriller", Released," Spanish, Castilian",187000000.0,549685989.0,US,Pacto de Fuga
01/08/2021 ,62.0,"Drama, Romance", Released, Korean,100200000.0,288405522.6,KR,Blood Type O Watermelon Maid
07/22/2022 ,43.0,"Drama, Crime", Released, Tagalog,149000000.0,880000073.2,PH,Tahan
08/31/2010 ,59.0,"Crime, Drama, Thriller", Released, English,20000000.0,67950723.0,AU,The American
08/19/2009 ,82.0,"Drama, Thriller, War", Released, English,70000000.0,316802281.0,AU,Inglourious Basterds
05/03/1990 ,74.0,"Comedy, Romance", Released, English,14000000.0,432566361.0,AU,Pretty Woman
06/25/1998 ,76.0,"Animation, Family, Fantasy, Adventure", Released, English,53000000.0,139801096.0,AU,Anastasia
12/17/1966 ,62.0,"Science Fiction, Action, Fantasy", Released, Japanese,6740000.0,3000000.0,JP,"Ebirah, Horror of the Deep"
03/31/2023 ,0.0,Horror, Released, English,195000000.0,175269998.8,US,Malum
08/04/2015 ,64.0,"Romance, Fantasy, Horror", Released, Italian,12000000.0,5500277.0,AU,Tale of Tales
04/21/2012 ,74.0,"Comedy, Fantasy, Animation, Drama, Family", Released, Japanese,13122000.0,6748712.0,JP,A Letter to Momo
12/12/1993 ,66.0,"Drama, Adventure, History", Released, English,10000000.0,295961253.6,US,Abraham
06/26/2014 ,59.0,"Science Fiction, Action, Adventure", Released, English,210000000.0,1104054072.0,AU,Transformers: Age of Extinction
04/07/2021 ,64.0,"Horror, Thriller, Mystery", Released, English,126000000.0,251777647.4,AU,Hunter Hunter
08/07/2015 ,65.0,"Thriller, Horror", Released, English,1000000.0,354836.0,AU,The Invitation
09/13/2012 ,66.0,"Animation, Family, Comedy, Adventure", Released, English,145000000.0,746921271.0,AU,Madagascar 3: Europe's Most Wanted
05/07/2010 ,64.0,"Drama, Romance", Released," Spanish, Castilian",36345000.0,844281.0,ES,Room in Rome
08/10/2007 ,51.0,"Fantasy, Action, Horror", Released, English,93800000.0,554994084.8,US,Skinwalkers
08/18/2005 ,66.0,"Drama, Horror, Mystery, Thriller", Released, English,40000000.0,92256918.0,AU,The Skeleton Key
