date_x,score,genre,status,orig_lang,budget_x,revenue,country,names
03/31/2006 ,70.0,"Drama, Comedy, Mystery", Released, English,17000000.0,21170563.0,US,ATL
03/15/1990 ,72.0,Drama, Released, English,7500000.0,106593296.0,AU,Driving Miss Daisy
05/20/2016 ,62.0,"Action, Comedy", Released, English,40000000.0,124827316.0,AU,Ride Along 2
11/01/2015 ,40.0,Romance, Released, Korean,76800000.0,858637629.0,KR,A Delicious Flight
11/05/2014 ,77.0,Documentary, Released, English,62100000.0,534518566.6,GB,Interstellar: Nolan's Odyssey
07/06/2022 ,73.0,Documentary, Released, English,53600000.0,682429959.6,US,Girl in the Picture
11/14/2017 ,53.0,"Thriller, Horror", Released, English,96200000.0,322945018.8,US,Amityville: The Awakening
02/11/2021 ,56.0,"Animation, Action, Adventure, Drama, Mystery", Released, Japanese,192000000.0,373401570.0,JP,Princess Principal Crown Handler: Chapter 1
05/13/2010 ,70.0,"Comedy, Drama, Romance", Released, English,30000000.0,82148538.0,AU,Letters to Juliet
01/01/2004 ,69.0,"Drama, War, History, Adventure, Romance", Released, English,80000000.0,165173909.0,AU,Cold Mountain
01/01/1998 ,65.0,"Comedy, Family", Released, English,38000000.0,122417389.0,AU,MouseHunt
06/04/2021 ,73.0,"Romance, Drama", Released, Japanese,127520000.0,616483742.4,JP,It’s Your Fault That My Heart Beats
06/04/2015 ,55.0,"Drama, Comedy, Romance", Released, English,37000000.0,25387091.0,AU,Aloha
01/08/1998 ,63.0,"Action, Thriller, Adventure, Crime", Released, English,60000000.0,159356941.0,AU,The Jackal
04/08/2023 ,0.0,"Comedy, Romance", Released, Tagalog,264940000.0,178359863.0,PH,Single Bells
07/08/2022 ,59.0,"Drama, Romance", Released, French,24200000.0,10447579.0,FR,Dangerous Liaisons
03/24/1997 ,60.0,"Science Fiction, Thriller", Released, English,25000000.0,14063331.0,AU,The Arrival
10/30/2015 ,66.0,"Action, Adventure, Comedy, Science Fiction", Released, English,60000.0,0.0,AU,Turbo Kid
04/21/2022 ,68.0,"Action, Comedy, Crime", Released, English,30000000.0,29116320.0,AU,The Unbearable Weight of Massive Talent
05/07/2015 ,77.0,"Documentary, Music, Animation, History", Released, English,93400000.0,616715972.8,AU,Cobain: Montage of Heck
05/04/2017 ,42.0,Romance, Released, Korean,123300000.0,181053832.0,KR,Covet: Island of Desire
09/09/2022 ,63.0,Drama, Released, Polish,87000000.0,416389640.0,PL,Illusion
03/02/1989 ,66.0,"Comedy, Romance, Drama", Released, English,28000000.0,103173635.0,AU,Working Girl
05/29/1965 ,77.0,"Drama, Family, Music, Romance", Released, English,8200000.0,286213504.0,AU,The Sound of Music
11/11/2017 ,70.0,"Family, Animation, Adventure, Fantasy", Released, Japanese,75397939.2,37552144.0,AU,Pokémon the Movie: I Choose You!
08/25/2022 ,68.0,"Action, Crime, Science Fiction", Released, English,100000000.0,380428883.0,US,Samaritan
01/25/2017 ,61.0,"Romance, Drama", Released, English,10000000.0,205152219.6,US,Newness
11/22/2001 ,71.0,"Action, Drama, Thriller", Released, English,60000000.0,20541668.0,AU,The Last Castle
02/23/2023 ,58.0,"Drama, Horror, Mystery", Released," Spanish, Castilian",135000000.0,670271186.2,MX,Huesera: The Bone Woman
09/07/2017 ,72.0,Drama, Released, English,9000000.0,22088533.0,AU,The Glass Castle
11/10/1994 ,78.0,"Fantasy, Animation, Family", Released, English,24000000.0,75634409.0,AU,The Nightmare Before Christmas
07/28/2017 ,65.0,"Family, Fantasy, Animation, Comedy", Released, English,105800000.0,328287026.4,US,Hotel Transylvania: Puppy!
04/07/2022 ,73.0,"Mystery, Drama", Released, Korean,110000000.0,628681408.4,KR,The Girl on a Bulldozer
06/21/2007 ,61.0,Comedy, Released, English,61000000.0,145594548.0,AU,Blades of Glory
12/22/1994 ,63.0,"Family, Comedy, Adventure, Crime, Drama", Released, English,50000000.0,16671505.0,AU,Baby's Day Out
01/26/2019 ,40.0,"Horror, Mystery, Thriller", Released, English,101800000.0,858637629.0,US,Wounds
07/29/2022 ,67.0,"Thriller, Mystery, Comedy", Released, English,85017249.0,4225720.0,US,Vengeance
09/03/1999 ,67.0,"Adventure, History, Action", Released, English,125000000.0,61698899.0,AU,The 13th Warrior
07/13/2011 ,81.0,"Fantasy, Adventure", Released, English,125000000.0,1341511219.0,AU,Harry Potter and the Deathly Hallows: Part 2
05/20/1971 ,63.0,"Action, Science Fiction", Released, English,2500000.0,12300000.0,US,Escape from the Planet of the Apes
12/26/1995 ,58.0,"Action, Fantasy", Released, English,20000000.0,122133227.0,AU,Mortal Kombat
07/19/2008 ,46.0,"Action, Adventure, Fantasy, Science Fiction", Released, English,116500000.0,577617472.8,AU,The Scorpion King 2: Rise of a Warrior
08/21/1974 ,68.0,"Comedy, Drama", Released, English,82000000.0,191558505.0,US,The Longest Yard
08/15/1973 ,71.0,"Music, Drama", Released, English,25874800.0,13200000.0,US,Jesus Christ Superstar
01/17/2019 ,61.0,"Action, Adventure, Fantasy, Family", Released, English,59000000.0,28296983.0,AU,The Kid Who Would Be King
07/25/2009 ,43.0,"Horror, Action, TV Movie", Released, English,3000000.0,3690227.8,US,Malibu Shark Attack
06/17/2021 ,68.0,Horror, Released, Korean,84800000.0,293483805.2,KR,Whispering Corridors 6: The Humming
07/13/1966 ,75.0,"Comedy, Crime", Released, English,101000000.0,819530509.0,US,How to Steal a Million
02/03/2011 ,71.0,"Romance, Drama, Thriller, Crime", Released, English,30000000.0,67255916.0,AU,The Next Three Days
04/20/2009 ,76.0,"Animation, Comedy, Adventure", Released," Spanish, Castilian",1900000.0,8600000.0,MX,Another Egg and Chicken Movie
04/05/2023 ,74.0,"History, Adventure", Released, French,27500000.0,55349206.4,FR,The Three Musketeers: D'Artagnan
05/05/2015 ,39.0,"Science Fiction, Action", Released, English,102800000.0,814383781.6,US,Road Wars
06/21/1973 ,49.0,Drama, Released, French,167400000.0,997517367.8,FR,Sinner: The Secret Diary of a Nymphomaniac
12/19/2018 ,63.0,"Action, Adventure, Comedy", Released, English,30000000.0,159369278.0,AU,Johnny English Strikes Again
02/12/2020 ,69.0,"Romance, Comedy", Released, English,143600000.0,309828687.0,AU,To All the Boys: P.S. I Still Love You
10/21/2022 ,65.0,Drama, Released," Spanish, Castilian",95600000.0,305560367.8,ES,Wild Flowers
04/01/2004 ,72.0,"Drama, Thriller, Crime", Released," Spanish, Castilian",3200000.0,14441158.0,CO,Maria Full of Grace
02/25/2016 ,59.0,"Comedy, Drama, Mystery", Released, English,22000000.0,64220196.0,AU,"Hail, Caesar!"
09/13/2007 ,67.0,"Comedy, Romance, Drama", Released, English,75000000.0,202822861.0,AU,Hairspray
11/12/2020 ,68.0,Drama, Released, English,45000000.0,38852.0,AU,Hillbilly Elegy
03/12/2020 ,82.0,"Animation, Action, Fantasy, Adventure", Released, Japanese,21911000.0,29900850.0,AU,My Hero Academia: Heroes Rising
10/07/2017 ,47.0,"Horror, TV Movie", Released, English,102600000.0,830215344.6,US,House of the Witch
07/27/2017 ,38.0,"Romance, Drama", Released, Korean,51570000.0,349308045.2,KR,Mother's Job
03/25/2022 ,66.0,"Horror, Mystery", Released, English,124600000.0,501411151.2,IE,The Cellar
03/30/2023 ,80.0,"Action, Adventure, Crime", Released, Hindi,75000000.0,361163020.0,IN,Bholaa
03/10/2022 ,68.0,"Animation, Drama, Mystery, Fantasy", Released, Japanese,67654097.6,629573144.8,JP,The Girl from the Other Side
06/03/2022 ,66.0,"Mystery, Thriller, Horror", Released, English,10237862.6,2667033.0,US,Watcher
07/14/2015 ,48.0,Action, Released, English,10000000.0,2341218.0,US,American Heist
09/17/1987 ,73.0,"Action, Thriller, Science Fiction", Released, English,13000000.0,54125172.0,AU,RoboCop
12/09/1977 ,48.0,"Crime, Drama", Released, German,117000000.0,665830147.0,DE,Call of the Blonde Goddess
02/13/1995 ,62.0,"Family, Adventure, Animation, Romance", Released, English,3500000.0,99760551.2,AU,The Return of Jafar
11/20/1998 ,62.0,"Family, Animation, Comedy, Adventure", Released, English,28000000.0,140894685.0,US,The Rugrats Movie
12/05/2002 ,67.0,"Adventure, Science Fiction, Fantasy, Thriller", Released, German,162000000.0,636854441.2,DE,The Hunt for the Hidden Relic
08/30/2009 ,57.0,"Horror, Science Fiction, Thriller", Released, English,154400000.0,397125734.6,DE,The Thaw
08/31/2020 ,54.0,Science Fiction, Released, English,145800000.0,560043196.2,US,Solitary
08/03/2018 ,57.0,"Drama, Thriller", Released, English,109000000.0,385100558.0,US,Billionaire Boys Club
05/12/2016 ,67.0,"Horror, Crime, Thriller", Released, English,5000000.0,3807503.0,AU,Green Room
08/03/2022 ,77.0,"Action, Drama, Mystery, Thriller", Released, Korean,18052672.0,19200000.0,KR,Emergency Declaration
09/10/2019 ,76.0,"Animation, Adventure, Comedy, Family", Released, French,119200000.0,379074781.8,US,Curious George: Royal Monkey
11/30/2022 ,68.0,"History, Drama", Released," Spanish, Castilian",65240000.0,537395648.0,AU,A Man of Action
04/16/2018 ,66.0,"Comedy, Drama", Released, English,101600000.0,354385756.2,US,Alex Strangelove
10/01/2021 ,73.0,"Action, Western, Thriller", Released, English,97060000.0,176741455.2,US,Old Henry
07/02/2021 ,61.0,"Mystery, Thriller, Horror", Released, Korean,114000000.0,529795516.0,KR,The 8th Night
01/08/2009 ,60.0,"Animation, Comedy, Family, Fantasy, Horror", Released, English,22000000.0,31013349.0,AU,Igor
06/19/2009 ,67.0,"Thriller, Mystery", Released, English,600000.0,394717.0,GB,Exam
03/03/2016 ,59.0,"Action, Comedy", Released, English,35000000.0,27979040.0,AU,Grimsby
08/01/1991 ,61.0,"Action, Crime", Released, English,14000000.0,39673161.0,AU,Out for Justice
04/02/2021 ,74.0,"Thriller, Horror, Drama", Released, English,1700000.0,3400000.0,AU,Run
11/02/2012 ,62.0,"Drama, Horror", Released, English,112000000.0,281823245.2,US,Excision
08/25/2017 ,66.0,"Crime, Action, Drama", Released, Cantonese,122400000.0,666851201.2,HK,Paradox
05/26/2022 ,58.0,"Mystery, Drama", Released, French,7007340.0,51606066.6,AU,Maigret
01/20/2023 ,80.0,Documentary, Released, English,77100000.0,412992726.0,US,Pretty Baby: Brooke Shields
09/23/2021 ,47.0,Action, Released, Portuguese,129500000.0,847860141.2,BR,Garota da Moto
06/10/2015 ,78.0,"Adventure, Animation, Family, Comedy, Mystery, Science Fiction", Released, English,171000000.0,640441071.8,AU,Scooby-Doo! Moon Monster Madness
10/01/1987 ,62.0,"Drama, Fantasy, Romance", Released, Cantonese,84000000.0,1014981321.6,HK,Yu Pui Tsuen II
09/06/2012 ,60.0,"Action, Science Fiction, Thriller", Released, English,125000000.0,211856088.0,AU,Total Recall
10/08/2005 ,43.0,"Action, Adventure, Fantasy, TV Movie", Released, English,102300000.0,633555866.2,GB,Dungeons & Dragons: Wrath of the Dragon God
11/26/2014 ,75.0,"Animation, Adventure, Comedy, Family, Fantasy", Released, English,50000000.0,97651543.0,AU,The Book of Life
08/05/2022 ,54.0,"Thriller, Drama, Crime", Released, English,29200000.0,5466698.0,US,Collide
12/17/2021 ,66.0,Drama, Released, English,45310000.0,14521.0,GB,The Lost Daughter
02/10/2023 ,71.0,"Thriller, Crime, Drama", Released, English,169000000.0,635254226.0,US,Sharper
01/24/2019 ,50.0,Horror, Released, English,102800000.0,545695337.6,US,The Final Wish
01/18/2019 ,49.0,Science Fiction, Released, English,130200000.0,657284044.6,US,IO
10/17/2008 ,55.0,"Drama, Romance", Released," Spanish, Castilian",127800000.0,578598408.0,ES,Diary of a Nymphomaniac
12/07/1989 ,78.0,"Adventure, Comedy, Science Fiction", Released, English,40000000.0,331971868.0,AU,Back to the Future Part II
09/06/2018 ,59.0,"Horror, Mystery, Thriller", Released, English,22000000.0,363391647.0,AU,The Nun
09/28/2018 ,76.0,"Music, TV Movie, Fantasy", Released, English,106000000.0,364944575.0,US,Under the Sea: A Descendants Story
12/16/1999 ,69.0,"Fantasy, Comedy, Adventure", Released, English,10000000.0,43948865.0,AU,Dogma
01/11/2018 ,74.0,"Drama, History", Released, English,30000000.0,150807630.0,AU,Darkest Hour
02/12/2021 ,61.0,"Horror, Romance", Released, English,141400000.0,366483408.2,US,Tentacles
05/30/1991 ,71.0,"Music, Drama, History", Released, English,40000000.0,34469241.0,AU,The Doors
12/30/1993 ,61.0,"Family, Comedy", Released, English,31000000.0,56500758.0,AU,Rookie of the Year
11/15/2011 ,69.0,Animation, Released, English,100000.0,225215697.2,US,Assassin's Creed: Embers
10/06/2022 ,70.0,"Family, Fantasy, Comedy, Adventure, Music, TV Movie", Released, English,147200000.0,432006011.2,US,Monster High: The Movie
08/14/2003 ,67.0,"Thriller, Science Fiction", Released, English,7500000.0,898365.0,AU,Cypher
08/25/1995 ,60.0,"Horror, Fantasy", Released, English,87600000.0,246215895.8,US,Lord of Illusions
07/19/1968 ,37.0,Comedy, Released, German,58670000.0,385960548.2,DE,Guess Who's Coming for Breakfast
10/03/2013 ,57.0,"Drama, Thriller", Released, English,40000000.0,16340767.0,AU,Paranoia
05/09/2013 ,52.0,"Drama, Crime", Released, English,5000000.0,31149251.0,AU,Spring Breakers
01/17/2013 ,58.0,Comedy, Released, English,35000000.0,88215156.0,AU,This Is 40
06/07/2019 ,68.0,"Romance, Drama", Released, Korean,164000000.0,374254139.0,KR,Erotic Tutoring 2
10/07/2013 ,68.0,"Romance, Drama", Released, English,52260004.0,1162635.0,US,Romeo & Juliet
11/09/2004 ,68.0,"Action, Thriller, Science Fiction", Released, French,12000000.0,9584131.0,FR,District B13
03/11/2022 ,62.0,"Comedy, Horror, War", Released," Spanish, Castilian",67800000.0,499760707.6,ES,Valley of the Dead
02/08/2023 ,68.0,Documentary, Released, English,81500000.0,563588855.0,US,Marvel Studios Assembled: The Making of Black Panther: Wakanda Forever
09/13/2021 ,72.0,"Horror, Fantasy", Released," Spanish, Castilian",3600000.0,117019296.6,AU,Belzebuth
10/15/2010 ,66.0,"Comedy, Documentary, Action", Released, English,20000000.0,171685793.0,US,Jackass 3D
12/01/1982 ,75.0,"Drama, History", Released, English,22000000.0,127767889.0,AU,Gandhi
10/16/2020 ,75.0,"Romance, Drama", Released, English,127400000.0,367355223.4,US,2 Hearts
02/28/2012 ,74.0,"Action, Animation, Science Fiction", Released, English,66600000.0,439119920.6,US,Justice League: Doom
06/06/2006 ,58.0,"Romance, Comedy", Released, English,52000000.0,205727307.0,AU,The Break-Up
02/20/2003 ,57.0,"Comedy, Romance", Released, English,19000000.0,101564935.0,AU,Just Married
06/15/2018 ,53.0,"Crime, Drama, History, Thriller", Released, English,10000000.0,6601992.0,US,Gotti
09/14/1995 ,74.0,"Drama, Crime", Released, English,2000000.0,2381087.0,AU,The Basketball Diaries
09/30/2022 ,60.0,Horror, Released, English,146740000.0,301123555.2,US,Devil's Workshop
05/28/2009 ,49.0,"Action, Science Fiction, Thriller", Released, Thai,156000000.0,658735468.0,TH,2022 Tsunami
10/21/2022 ,66.0,"Crime, Thriller, Drama", Released, English,119400000.0,324965443.0,US,American Murderer
05/09/1996 ,63.0,Comedy, Released, English,110000000.0,271669045.6,AU,Down Periscope
09/01/2017 ,71.0,Comedy, Released," Spanish, Castilian",105200000.0,558301701.8,ES,Toc Toc
10/30/2006 ,67.0,"Drama, Romance, Thriller", Released, Japanese,102400000.0,385654388.2,JP,"Man, Woman & the Wall"
09/27/1997 ,71.0,Drama, Released, English,55000000.0,1147784.0,US,Lolita
09/21/2017 ,70.0,"Action, Adventure, Comedy", Released, English,104000000.0,408803696.0,AU,Kingsman: The Golden Circle
02/03/2022 ,68.0,"Comedy, Documentary", Released, English,10000000.0,80340218.0,AU,Jackass Forever
02/12/2020 ,57.0,"Fantasy, Adventure, Comedy", Released, French,122800000.0,366208661.4,FR,The Lost Prince
11/15/2001 ,75.0,"Action, Crime, Drama", Released, English,45000000.0,104505352.0,AU,Training Day
08/25/2008 ,75.0,"Comedy, Drama, Crime", Released, English,15000000.0,34527095.0,AU,In Bruges
06/04/2007 ,64.0,"Fantasy, Action, Adventure", Released, English,258000000.0,894860230.0,AU,Spider-Man 3
11/14/1996 ,67.0,"Action, Thriller", Released, English,70000000.0,308700000.0,AU,Ransom
02/13/1987 ,74.0,"Horror, Science Fiction", Released, English,15000000.0,60629159.0,GB,The Fly
08/24/2010 ,66.0,"Family, Animation, Adventure, Comedy", Released, English,35770488.0,347988775.0,US,Tom and Jerry Meet Sherlock Holmes
10/27/2013 ,60.0,"TV Movie, Comedy, Horror", Released, English,142600000.0,251539512.8,CA,Bunks
02/16/2006 ,67.0,Drama, Released, English,10000000.0,27610873.0,AU,Goal!
11/05/2020 ,75.0,"Family, Animation, Fantasy, Adventure, Comedy", Released, English,60000000.0,4810790.0,AU,The SpongeBob Movie: Sponge on the Run
11/17/2020 ,67.0,"Animation, Family, Adventure, Comedy, Science Fiction, Action, TV Movie", Released, English,108144000.0,424370509.4,AU,LEGO Star Wars Holiday Special
01/28/2022 ,60.0,"Horror, Thriller", Released, English,84600000.0,178745725.6,US,In the Forest
10/30/2014 ,79.0,"Animation, Horror, Adventure, Comedy, Family", Released," Spanish, Castilian",28859454.6,6300000.0,MX,Legend Quest: The Legend of the Guanajuato Mummies
03/06/1986 ,59.0,"Action, War", Released, English,2410000.0,10755447.0,AU,Missing in Action 2: The Beginning
08/08/2012 ,70.0,Thriller, Released, English,2000000.0,142547544.4,GB,Offender
02/14/2023 ,58.0,"Horror, Thriller", Released, English,100000.0,3200000.0,AU,Winnie the Pooh: Blood and Honey
10/02/2007 ,69.0,"Animation, Family, Comedy", Released, English,116400000.0,187299322.0,US,Tom and Jerry: A Nutcracker Tale
05/11/1980 ,65.0,"Animation, Fantasy, Adventure", Released, English,116936595.0,901901930.6,US,The Return of the King
10/01/2021 ,61.0,"Comedy, Animation, Family, Fantasy", Released, English,10000000.0,182327208.0,AU,The Little Vampire 3D
11/03/2022 ,43.0,"Action, Thriller", Released, English,141800000.0,605369896.4,US,Run & Gun
10/13/2022 ,78.0,"Drama, War, History", Released, German,20000000.0,326479707.4,AU,All Quiet on the Western Front
03/21/1996 ,72.0,"Adventure, Fantasy, Family", Released, English,65000000.0,262758310.0,AU,Jumanji
01/17/2008 ,73.0,Drama, Released, English,20000000.0,74180745.0,AU,The Kite Runner
07/30/2021 ,66.0,"Action, Comedy", Released, French,101900000.0,528819861.2,AU,The Last Mercenary
11/07/1998 ,63.0,"Comedy, Romance, Drama, Adventure", Released, Cantonese,105200000.0,502654387.4,US,Sex and Zen III
04/07/1993 ,75.0,"Family, Comedy", Released, English,7000000.0,34348444.0,US,The Sandlot
07/30/2015 ,64.0,"Science Fiction, Mystery, Thriller, Action", Released, English,26000000.0,31807156.0,AU,Self/less
05/27/2021 ,81.0,"Comedy, Crime", Released, English,200000000.0,233503234.0,AU,Cruella
12/01/1976 ,79.0,Drama, Released, English,3800000.0,23689877.0,AU,Network
12/28/2004 ,63.0,"Drama, Thriller, Romance", Released, English,123000000.0,360088513.0,US,Trois: The Escort
03/12/1995 ,45.0,"Horror, Comedy", Released, English,600000.0,185898.0,US,The Return of the Texas Chainsaw Massacre
04/19/2016 ,57.0,"Romance, Drama", Released, Korean,114800000.0,384414469.8,KR,Sex: A Relationship and Not Marriage
06/10/1983 ,63.0,"Adventure, Action, Thriller", Released, English,27500000.0,187500000.0,AU,Octopussy
04/01/2021 ,76.0,"Animation, Adventure, Comedy, Family", Released, English,119200000.0,379074781.8,AU,Two by Two: Overboard!
07/31/2020 ,75.0,"War, Drama", Released, English,20000000.0,3321111.0,AU,The Last Full Measure
07/03/2008 ,67.0,"Science Fiction, Animation, Action, Crime, Thriller", Released, English,3500000.0,263990102.2,AU,Batman: Gotham Knight
05/24/2018 ,66.0,"Science Fiction, Adventure, Action", Released, English,275000000.0,393151347.0,AU,Solo: A Star Wars Story
10/13/2006 ,60.0,Action, Released, English,15000000.0,22165608.0,US,The Marine
10/21/2003 ,44.0,"Adventure, Comedy, Family", Released, English,12000000.0,2207949.8,US,George of the Jungle 2
10/01/1985 ,75.0,Horror, Released, English,28000000.0,103452875.0,AU,Dawn of the Dead
10/19/2001 ,59.0,"Adventure, Fantasy, Action, Thriller", Released, English,94000000.0,273330185.0,AU,Lara Croft: Tomb Raider
09/01/2003 ,72.0,"Drama, Romance", Released, English,15000000.0,15121165.0,US,The Dreamers
12/26/2021 ,71.0,"Drama, Romance, Crime", Released, English,6000000.0,47596274.0,AU,West Side Story
09/30/2021 ,61.0,"Drama, War", Released, Chinese,200000000.0,902540935.0,CN,The Battle at Lake Changjin
07/08/2016 ,66.0,"Comedy, Animation", Released, English,78800000.0,712823548.0,US,Mower Minions
09/10/1992 ,72.0,"Comedy, Drama", Released, English,40000000.0,132440066.0,AU,A League of Their Own
02/25/1993 ,76.0,"Romance, Fantasy, Drama, Comedy", Released, English,14600000.0,71112677.0,AU,Groundhog Day
01/16/2015 ,68.0,"Animation, Comedy, Adventure, Family", Released, French,30000000.0,42830578.0,AU,Asterix: The Mansions of the Gods
03/02/1984 ,56.0,"Action, Adventure, Crime, Drama, Romance, Thriller", Released, English,153000000.0,439087989.2,US,Against All Odds
05/06/2020 ,68.0,"Action, Crime, Drama, Thriller", Released, English,12000000.0,22730144.0,AU,Black and Blue
12/03/1982 ,67.0,"Science Fiction, Action, Adventure", Released, English,17000000.0,26919100.0,AU,Tron
04/08/2023 ,0.0,Romance, Released, Tagalog,181600000.0,175269998.8,PH,Unravel: A Swiss Side Love Story
10/13/2011 ,62.0,"Horror, Science Fiction, Mystery, Thriller", Released, English,38000000.0,27573078.0,AU,The Thing
10/27/2022 ,60.0,Drama, Released, Turkish,73800000.0,346352260.6,TR,Cici
03/31/2023 ,0.0,Drama, Released, English,174600000.0,175269998.8,US,His Only Son
12/12/1969 ,70.0,"Comedy, Romance, Music", Released, English,24000000.0,33208099.0,US,"Hello, Dolly!"
04/19/1997 ,75.0,"Animation, Comedy", Released, Japanese,122700000.0,217486131.0,JP,Crayon Shin-chan: Pursuit of the Balls of Darkness
01/10/1963 ,80.0,"Adventure, Drama, History, War", Released, English,15000000.0,69995047.0,AU,Lawrence of Arabia
03/31/2022 ,70.0,"Comedy, Romance, Science Fiction", Released, English,127500000.0,555512512.2,AU,Moonshot
03/23/2000 ,60.0,"Horror, Mystery", Released, English,40000000.0,161838076.0,AU,Scream 3
08/10/2018 ,60.0,Comedy, Released, English,114200000.0,241031716.6,US,The Package
05/10/1995 ,76.0,"Drama, Family, Fantasy", Released, English,17000000.0,10015449.0,US,A Little Princess
01/01/2004 ,61.0,Horror, Released, Japanese,20000000.0,84146832.0,US,Premonition
02/14/2002 ,67.0,"Horror, Mystery, Thriller", Released, English,35000000.0,68712365.0,AU,From Hell
11/22/2003 ,71.0,"Comedy, Romance, Drama", Released, English,45000000.0,246546998.0,AU,Love Actually
06/14/2018 ,70.0,"Drama, Romance", Released, English,6000000.0,104219330.0,AU,Disobedience
09/20/2002 ,68.0,"Comedy, Drama, Romance", Released, English,4000000.0,9412015.0,US,Secretary
04/18/2019 ,65.0,"War, Drama, Romance", Released, English,41540000.0,9215591.0,AU,The Aftermath
04/22/1993 ,73.0,"Fantasy, Horror, Comedy", Released, English,11000000.0,21502976.0,AU,Army of Darkness
06/05/2009 ,61.0,"Comedy, Romance", Released, English,17000000.0,20477425.0,US,My Life in Ruins
03/20/1952 ,81.0,"Crime, Drama, Mystery", Released, Japanese,250000.0,96568.0,AU,Rashomon
08/21/1986 ,76.0,Comedy, Released, English,6000000.0,70136369.0,AU,Ferris Bueller's Day Off
06/23/2022 ,60.0,"TV Movie, Mystery, Thriller, Drama", Released, English,119800000.0,198373187.8,US,I Won't Let You Go
03/10/2023 ,50.0,"History, Drama, Music", Released, English,154400000.0,345020989.6,US,Southern Gospel
12/21/1995 ,73.0,"Fantasy, Science Fiction, Adventure", Released, French,18000000.0,1738611.0,AU,The City of Lost Children
06/28/1996 ,56.0,"Comedy, Crime, Drama", Released, English,50000000.0,113309743.0,US,Striptease
12/07/2010 ,58.0,"Fantasy, Animation, Drama, Comedy, Science Fiction, Family", Released, English,124200000.0,343979776.0,US,Donkey's Christmas Shrektacular
10/07/2016 ,57.0,"Action, Comedy, Mystery", Released, English,187200000.0,295523878.0,GB,War on Everyone
01/26/2018 ,76.0,"Romance, Drama, Music", Released, English,3500000.0,16376066.0,US,Forever My Girl
05/12/2022 ,20.0,Thriller, Released," Spanish, Castilian",12001040.0,38139010.0,CO,Psychosexual
05/14/1984 ,73.0,"Science Fiction, Adventure, Comedy", Released, Polish,107600000.0,721417246.2,PL,Sexmission
12/25/1998 ,62.0,"Adventure, Family, Action, Fantasy", Released, English,80000000.0,50632037.0,US,Mighty Joe Young
12/05/2019 ,67.0,Crime, Released, English,10000000.0,33209936.0,AU,The Good Liar
08/03/1995 ,59.0,"Science Fiction, Horror, Action", Released, English,35000000.0,113354449.0,AU,Species
03/09/2018 ,90.0,Romance, Released, Korean,109800000.0,1155101096.0,KR,Young Mother-in-Law
04/12/1973 ,49.0,Comedy, Released, Italian,127450000.0,909180760.0,IT,Giovannona Long-Thigh
01/13/1982 ,60.0,Comedy, Released," Spanish, Castilian",114200000.0,241031716.6,MX,El día de los albañiles: Los maistros del amor
03/09/1984 ,57.0,"Horror, Thriller", Released, English,800000.0,14568989.0,US,Children of the Corn
02/24/2012 ,62.0,Thriller, Released, English,19000000.0,18100189.0,US,Gone
09/13/2013 ,78.0,Documentary, Released, English,101700000.0,716719914.2,US,Crystal Lake Memories: The Complete History of Friday the 13th
01/20/2021 ,45.0,Romance, Released, Korean,114500000.0,180591246.6,KR,Sister-in-law's Taste 2
01/09/2020 ,13.0,Romance, Released, Korean,132000040.0,38157314.0,KR,Young Older Sister-in-Law 3
03/15/2011 ,67.0,"Animation, Family, Fantasy", Released, English,66400000.0,318617662.4,US,Barbie: A Fairy Secret
11/26/2016 ,63.0,"Action, Crime, Mystery", Released, English,10000000.0,3793739.0,AU,Free Fire
11/23/2022 ,53.0,"Family, Comedy", Released, English,110800000.0,780542819.2,GB,Christmas on Mistletoe Farm
04/09/2023 ,0.0,Drama, Released, Chinese,174600000.0,175269998.8,HK,Vital Sign
03/08/1986 ,38.0,"Drama, Thriller", Released, Japanese,51400000.0,338083083.6,JP,Flower and Snake 3: Punishment
11/22/2011 ,78.0,"Drama, Action, Crime", Released, Portuguese,6431937.4,63027681.0,AU,Elite Squad: The Enemy Within
08/10/2000 ,71.0,"Drama, Romance", Released, English,6000000.0,10619770.0,AU,The Virgin Suicides
10/04/1962 ,76.0,"War, Action, Drama", Released, English,10000000.0,50100000.0,US,The Longest Day
08/16/2007 ,60.0,"Comedy, Romance", Released, English,85000000.0,187134117.0,AU,I Now Pronounce You Chuck & Larry
04/02/2009 ,63.0,"Adventure, Family, Fantasy", Released, English,60000000.0,66655938.0,AU,Inkheart
11/25/2012 ,52.0,"Comedy, Family, TV Movie", Released, English,109400000.0,774314338.4,US,Home Alone: The Holiday Heist
09/19/2019 ,75.0,"Family, Animation, Adventure, Comedy", Released, English,75000000.0,188668688.0,AU,Abominable
03/01/2023 ,60.0,"Comedy, Drama, Family", Released," Spanish, Castilian",106000000.0,242236239.0,ES,Folie à Famille
04/25/2003 ,62.0,"Action, Comedy, Thriller, Crime, Mystery", Released, English,15000000.0,12970401.0,US,Confidence
10/28/2022 ,56.0,"Crime, Drama", Released, English,77200000.0,250609542.6,ZA,Wild Is the Wind
01/30/2019 ,71.0,"Animation, Adventure, Family, Comedy", Released, French,102500000.0,401766981.6,FR,Minuscule 2: Mandibles from Far Away
12/03/1999 ,74.0,"Comedy, Drama, Fantasy", Released, English,13000000.0,32382381.0,AU,Being John Malkovich
